"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ZNF331",0,1.29345526054905,0.492,0.265,0,"3","ZNF331"
"MT1M1",0,1.26159741116996,0.606,0.225,0,"3","MT1M"
"GEM1",0,1.24674099157565,0.809,0.432,0,"3","GEM"
"ADAMTS41",0,1.23784142146299,0.64,0.32,0,"3","ADAMTS4"
"SEPT7",0,1.23019758072946,0.937,0.775,0,"3","SEPT7"
"PMEPA1",0,1.22714444299113,0.808,0.461,0,"3","PMEPA1"
"ADAMTS11",0,1.21915484784835,0.815,0.534,0,"3","ADAMTS1"
"SSTR2",0,1.21262173961337,0.415,0.028,0,"3","SSTR2"
"ABCC9",0,1.19049053306973,0.543,0.085,0,"3","ABCC9"
"ADRA2A",0,1.19010288483876,0.501,0.061,0,"3","ADRA2A"
"PPP1R14A",0,1.15436243498432,0.469,0.035,0,"3","PPP1R14A"
"MAP1B1",0,1.14509313699371,0.86,0.48,0,"3","MAP1B"
"MFGE81",0,1.13307142136944,0.788,0.334,0,"3","MFGE8"
"IGFBP7",0,1.13131050020681,1,0.817,0,"3","IGFBP7"
"DDIT4",0,1.12984655828439,0.748,0.586,0,"3","DDIT4"
"COX4I2",0,1.12158030446479,0.491,0.029,0,"3","COX4I2"
"GUCY1A2",0,1.0857807913568,0.488,0.024,0,"3","GUCY1A2"
"FILIP1L",0,1.08163884943068,0.613,0.289,0,"3","FILIP1L"
"KLF9",0,1.07045014114199,0.845,0.579,0,"3","KLF9"
"MT2A",0,1.06668299058129,0.969,0.819,0,"3","MT2A"
"PRRX11",0,1.0490907693478,0.848,0.381,0,"3","PRRX1"
"TCIM1",0,1.04576579221195,0.479,0.226,0,"3","TCIM"
"LPP",0,1.01476035716733,0.656,0.347,0,"3","LPP"
"TIMP3",0,1.00373754997432,0.93,0.647,0,"3","TIMP3"
"CSRP1",0,0.997689099472216,0.538,0.286,0,"3","CSRP1"
"SNHG15",0,0.994167400614383,0.701,0.453,0,"3","SNHG15"
"KCNJ8",0,0.976363788953069,0.401,0.036,0,"3","KCNJ8"
"MYO1B",0,0.971012829294856,0.552,0.18,0,"3","MYO1B"
"ZEB21",0,0.968868390967041,0.723,0.31,0,"3","ZEB2"
"CYTOR",0,0.961091106357248,0.635,0.31,0,"3","CYTOR"
"C20orf27",0,0.95269662245507,0.521,0.164,0,"3","C20orf27"
"EGFL6",0,0.946341000884189,0.312,0.029,0,"3","EGFL6"
"CRIP1",0,0.931614749266772,0.691,0.387,0,"3","CRIP1"
"HIGD1B",0,0.929582283177454,0.363,0.005,0,"3","HIGD1B"
"IGFBP51",0,0.925786839250654,0.642,0.378,0,"3","IGFBP5"
"ATF31",0,0.92115932410956,0.859,0.72,0,"3","ATF3"
"ZNF503",0,0.918646729029173,0.619,0.324,0,"3","ZNF503"
"FAM162B",0,0.91014459750051,0.411,0.018,0,"3","FAM162B"
"MTHFD2",0,0.908209848926149,0.563,0.172,0,"3","MTHFD2"
"GPM6B",0,0.899691609990162,0.521,0.101,0,"3","GPM6B"
"CEBPB1",0,0.894521562097814,0.951,0.697,0,"3","CEBPB"
"FLNA",0,0.894501871936459,0.706,0.519,0,"3","FLNA"
"S100A41",0,0.891233488992686,0.975,0.636,0,"3","S100A4"
"ANGPTL4",0,0.886886460874112,0.443,0.202,0,"3","ANGPTL4"
"RERG",0,0.885171838728442,0.474,0.033,0,"3","RERG"
"ITGA7",0,0.881780576992991,0.501,0.03,0,"3","ITGA7"
"C1QTNF1",0,0.879350510744006,0.551,0.124,0,"3","C1QTNF1"
"TBX2",0,0.87888123071469,0.444,0.016,0,"3","TBX2"
"NR4A11",0,0.873295937843282,0.918,0.734,0,"3","NR4A1"
"NFIL3",0,0.872442097581456,0.673,0.444,0,"3","NFIL3"
"ISG15",0,0.871667467833473,0.554,0.339,0,"3","ISG15"
"LMOD1",0,0.871049186778558,0.409,0.028,0,"3","LMOD1"
"CHN1",0,0.868375142767499,0.442,0.133,0,"3","CHN1"
"ISYNA1",0,0.866297855039449,0.506,0.074,0,"3","ISYNA1"
"SEPT4",0,0.862850008093856,0.436,0.038,0,"3","SEPT4"
"PPP1R12A",0,0.86056443017931,0.712,0.464,0,"3","PPP1R12A"
"SLC7A2",0,0.855006277662223,0.454,0.057,0,"3","SLC7A2"
"CCDC102B",0,0.853935647317894,0.407,0.04,0,"3","CCDC102B"
"NR4A3",0,0.839209387170903,0.468,0.167,0,"3","NR4A3"
"CCND11",0,0.837976258167739,0.575,0.326,0,"3","CCND1"
"TWIST11",0,0.834887541557827,0.716,0.359,0,"3","TWIST1"
"MAP3K20",0,0.834307016203933,0.567,0.206,0,"3","MAP3K20"
"CHCHD10",0,0.822837794969412,0.682,0.33,0,"3","CHCHD10"
"IER5L",0,0.820622212129394,0.735,0.541,0,"3","IER5L"
"EFHD1",0,0.809180709643038,0.468,0.037,0,"3","EFHD1"
"LDHB",0,0.789867928085966,0.719,0.439,0,"3","LDHB"
"VASN1",0,0.787890236657825,0.616,0.276,0,"3","VASN"
"HOPX1",0,0.768680127146161,0.551,0.19,0,"3","HOPX"
"MEF2C1",0,0.767094854747822,0.607,0.308,0,"3","MEF2C"
"SERPINI1",0,0.76483149503178,0.394,0.09,0,"3","SERPINI1"
"TGFBI1",0,0.76432187825165,0.455,0.185,0,"3","TGFBI"
"ZNF7031",0,0.763460270247094,0.555,0.223,0,"3","ZNF703"
"CALM2",0,0.755539199627025,0.989,0.948,0,"3","CALM2"
"ARHGDIB",0,0.74434361675486,0.488,0.237,0,"3","ARHGDIB"
"LGI4",0,0.732221784768132,0.403,0.024,0,"3","LGI4"
"EPAS11",0,0.729502035541495,0.809,0.448,0,"3","EPAS1"
"FRZB",0,0.719398899517622,0.428,0.07,0,"3","FRZB"
"ADCY3",0,0.718544272823898,0.481,0.11,0,"3","ADCY3"
"PDE5A",0,0.714394484019474,0.429,0.049,0,"3","PDE5A"
"FADS3",0,0.71391356377356,0.544,0.204,0,"3","FADS3"
"UBA2",0,0.713629259811154,0.57,0.273,0,"3","UBA2"
"C2orf40",0,0.711247773642987,0.26,0.044,0,"3","C2orf40"
"PHLDA11",0,0.707563619064089,0.759,0.524,0,"3","PHLDA1"
"PPP1R12B",0,0.704410810939833,0.408,0.072,0,"3","PPP1R12B"
"ZFHX3",0,0.698708769992581,0.502,0.209,0,"3","ZFHX3"
"RASL11A",0,0.697258536228629,0.44,0.126,0,"3","RASL11A"
"C12orf571",0,0.69646354831233,0.956,0.787,0,"3","C12orf57"
"RNF152",0,0.692070448875918,0.413,0.129,0,"3","RNF152"
"ITGA1",0,0.685935918254693,0.406,0.122,0,"3","ITGA1"
"SYTL2",0,0.683766175999699,0.398,0.109,0,"3","SYTL2"
"CHSY1",0,0.683338269396327,0.497,0.242,0,"3","CHSY1"
"TUBB2B",0,0.682886050133701,0.415,0.153,0,"3","TUBB2B"
"GUCY1A1",0,0.680849481892641,0.478,0.113,0,"3","GUCY1A1"
"TNS1",0,0.679273438601297,0.508,0.199,0,"3","TNS1"
"OAZ2",0,0.678546939250411,0.577,0.318,0,"3","OAZ2"
"KANK2",0,0.678198347703667,0.497,0.164,0,"3","KANK2"
"EGFLAM",0,0.670995548920229,0.381,0.025,0,"3","EGFLAM"
"ENPEP",0,0.666536946831927,0.351,0.032,0,"3","ENPEP"
"PNRC1",0,0.666095529980982,0.99,0.952,0,"3","PNRC1"
"NUDT4",0,0.66481008321797,0.587,0.342,0,"3","NUDT4"
"JAG11",0,0.663315891503119,0.562,0.294,0,"3","JAG1"
"UBE2S1",0,0.660086934308766,0.841,0.718,0,"3","UBE2S"
"EDNRB",0,0.657511884263094,0.379,0.181,0,"3","EDNRB"
"CD442",0,0.654411996411895,0.825,0.595,0,"3","CD44"
"SH3BGRL",0,0.653184126240557,0.756,0.616,0,"3","SH3BGRL"
"CAMK2N11",0,0.652017362273248,0.509,0.253,0,"3","CAMK2N1"
"ARID5B",0,0.650271735513463,0.913,0.791,0,"3","ARID5B"
"TGFB1I1",0,0.647377369258949,0.514,0.277,0,"3","TGFB1I1"
"ITGB1",0,0.643733432592101,0.925,0.782,0,"3","ITGB1"
"PTP4A3",0,0.635585066736543,0.373,0.063,0,"3","PTP4A3"
"RCAN2",0,0.634103102199592,0.391,0.129,0,"3","RCAN2"
"SORBS3",0,0.633445592418714,0.53,0.259,0,"3","SORBS3"
"CPM",0,0.630319201479048,0.34,0.055,0,"3","CPM"
"PLEKHA4",0,0.62428338175188,0.456,0.13,0,"3","PLEKHA4"
"ANGPT21",0,0.622043358096581,0.589,0.203,0,"3","ANGPT2"
"GJC1",0,0.619146969362999,0.366,0.063,0,"3","GJC1"
"ING1",0,0.618817337887344,0.589,0.371,0,"3","ING1"
"MIR4435-2HG",0,0.614978081631437,0.454,0.215,0,"3","MIR4435-2HG"
"MRGPRF1",0,0.610936447785581,0.391,0.111,0,"3","MRGPRF"
"PTEN",0,0.608104497728951,0.551,0.291,0,"3","PTEN"
"PTMA1",0,0.607176945629934,1,0.999,0,"3","PTMA"
"LMO4",0,0.606030834738132,0.722,0.549,0,"3","LMO4"
"INPP4B",0,0.604754690929422,0.34,0.034,0,"3","INPP4B"
"TLN1",0,0.603716258414328,0.602,0.373,0,"3","TLN1"
"SOD31",0,0.602129116842349,0.752,0.341,0,"3","SOD3"
"FMO3",0,0.60150419095313,0.268,0.02,0,"3","FMO3"
"ARHGEF17",0,0.598731084571726,0.378,0.051,0,"3","ARHGEF17"
"CRYAB1",0,0.596718871980134,0.553,0.286,0,"3","CRYAB"
"MRVI1",0,0.59601230839367,0.335,0.013,0,"3","MRVI1"
"NDRG2",0,0.592228043012484,0.487,0.193,0,"3","NDRG2"
"IFITM21",0,0.592072389670034,0.937,0.751,0,"3","IFITM2"
"PGF1",0,0.589933434554342,0.501,0.237,0,"3","PGF"
"PARM1",0,0.589524002052831,0.351,0.024,0,"3","PARM1"
"EDNRA",0,0.587826806560005,0.382,0.061,0,"3","EDNRA"
"AXL1",0,0.583925338582147,0.52,0.228,0,"3","AXL"
"H2AFJ1",0,0.578219240233097,0.672,0.488,0,"3","H2AFJ"
"RHOQ",0,0.575621268604963,0.458,0.197,0,"3","RHOQ"
"NCK2",0,0.574178099100837,0.431,0.16,0,"3","NCK2"
"SDC21",0,0.569983377078047,0.499,0.265,0,"3","SDC2"
"ATP1B2",0,0.563016731026682,0.338,0.035,0,"3","ATP1B2"
"CAV11",0,0.555855151456993,0.954,0.774,0,"3","CAV1"
"GPRC5C",0,0.554309728630894,0.325,0.054,0,"3","GPRC5C"
"SLC7A5",0,0.552808305801384,0.337,0.108,0,"3","SLC7A5"
"VCL",0,0.543187038845974,0.49,0.254,0,"3","VCL"
"EBF11",0,0.54214214198632,0.549,0.293,0,"3","EBF1"
"CLMN",0,0.541676283222867,0.324,0.024,0,"3","CLMN"
"DEPP11",0,0.538228086892512,0.323,0.135,0,"3","DEPP1"
"TBX2-AS1",0,0.537899049762322,0.282,0.008,0,"3","TBX2-AS1"
"ANGPT1",0,0.536767855183709,0.307,0.023,0,"3","ANGPT1"
"TEX41",0,0.535024637428631,0.315,0.027,0,"3","TEX41"
"PTK2",0,0.534983834569381,0.452,0.205,0,"3","PTK2"
"TUBA1A1",0,0.534136472790932,0.891,0.753,0,"3","TUBA1A"
"GLRX5",0,0.529231461135811,0.585,0.398,0,"3","GLRX5"
"PRKAR2B",0,0.527048057144063,0.29,0.055,0,"3","PRKAR2B"
"AOC3",0,0.525188301439808,0.36,0.102,0,"3","AOC3"
"LITAF",0,0.522699467510515,0.552,0.342,0,"3","LITAF"
"JUND",0,0.522184955927284,0.999,0.991,0,"3","JUND"
"APOLD11",0,0.520328031786118,0.395,0.183,0,"3","APOLD1"
"SMIM3",0,0.518467964726978,0.385,0.134,0,"3","SMIM3"
"INAFM11",0,0.510658218440735,0.444,0.188,0,"3","INAFM1"
"NCKAP5",0,0.502619455145439,0.299,0.04,0,"3","NCKAP5"
"COL5A31",0,0.502342767428391,0.331,0.121,0,"3","COL5A3"
"FXYD11",0,0.497835527721611,0.615,0.3,0,"3","FXYD1"
"IFITM31",0,0.49173690274441,0.997,0.884,0,"3","IFITM3"
"KIAA0040",0,0.491173374951028,0.363,0.143,0,"3","KIAA0040"
"PLEKHH3",0,0.490835891854131,0.389,0.159,0,"3","PLEKHH3"
"RASL12",0,0.489830634658332,0.304,0.048,0,"3","RASL12"
"BST21",0,0.486711350241425,0.547,0.265,0,"3","BST2"
"SELENOM1",0,0.486632086368846,0.917,0.721,0,"3","SELENOM"
"FBLIM11",0,0.483727490425743,0.364,0.116,0,"3","FBLIM1"
"BGN1",0,0.482430022501002,0.641,0.31,0,"3","BGN"
"RASGRP2",0,0.477079203539377,0.293,0.025,0,"3","RASGRP2"
"RBPMS",0,0.472446284422004,0.456,0.22,0,"3","RBPMS"
"PFDN5",0,0.470757378498543,0.998,0.995,0,"3","PFDN5"
"CDH6",0,0.467024144864843,0.271,0.008,0,"3","CDH6"
"GUCY1B1",0,0.466474463712454,0.31,0.067,0,"3","GUCY1B1"
"FAT1",0,0.462504375079129,0.334,0.124,0,"3","FAT1"
"HIPK2",0,0.460125941951605,0.281,0.091,0,"3","HIPK2"
"ADGRF51",0,0.457657960034349,0.367,0.118,0,"3","ADGRF5"
"SMARCD3",0,0.453753189769883,0.342,0.098,0,"3","SMARCD3"
"EEF1D",0,0.451049080837233,0.998,0.988,0,"3","EEF1D"
"TBC1D1",0,0.444643347860487,0.352,0.135,0,"3","TBC1D1"
"PRKG1",0,0.443061073012517,0.335,0.096,0,"3","PRKG1"
"MPRIP",0,0.434678684648849,0.441,0.23,0,"3","MPRIP"
"B3GNT2",0,0.43383473492658,0.361,0.168,0,"3","B3GNT2"
"SLC25A51",0,0.431377183557565,0.928,0.836,0,"3","SLC25A5"
"LURAP1L",0,0.429896060941891,0.287,0.115,0,"3","LURAP1L"
"MALAT11",0,0.416428001729322,1,1,0,"3","MALAT1"
"PTMS",0,0.415799086431773,0.935,0.882,0,"3","PTMS"
"LGALS11",0,0.41254781223373,0.997,0.755,0,"3","LGALS1"
"A2M1",0,0.411773965005348,0.793,0.447,0,"3","A2M"
"HSPB61",0,0.4070982735068,0.322,0.107,0,"3","HSPB6"
"SLCO3A1",0,0.405892743200485,0.376,0.183,0,"3","SLCO3A1"
"TRNP1",0,0.404918621653291,0.271,0.038,0,"3","TRNP1"
"NT5DC2",0,0.393427728933613,0.352,0.137,0,"3","NT5DC2"
"SELENBP1",0,0.391763371408908,0.334,0.13,0,"3","SELENBP1"
"ANO1",0,0.383624621626982,0.271,0.059,0,"3","ANO1"
"ARHGAP10",0,0.381917262633997,0.352,0.142,0,"3","ARHGAP10"
"HEY2",0,0.370868316697537,0.259,0.061,0,"3","HEY2"
"EMX21",0,0.364558086549667,0.294,0.109,0,"3","EMX2"
"ARHGAP6",0,0.363788819546203,0.255,0.053,0,"3","ARHGAP6"
"SPECC1",0,0.357431638729592,0.263,0.075,0,"3","SPECC1"
"SEMA5A",0,0.351202469438568,0.264,0.079,0,"3","SEMA5A"
"HSPB21",0,0.335694659952462,0.3,0.116,0,"3","HSPB2"
"ARHGAP42",0,0.326244216253929,0.254,0.074,0,"3","ARHGAP42"
"NEURL1B",0,0.31580836622328,0.256,0.085,0,"3","NEURL1B"
"ROCK1",2.45604069877632e-306,0.526404489785071,0.584,0.398,5.58110688389931e-302,"3","ROCK1"
"TPPP31",1.51743266885332e-305,0.439784419155491,0.396,0.193,3.44821399670229e-301,"3","TPPP3"
"PDLIM3",2.88304491397337e-305,0.505986254540879,0.296,0.124,6.55143126251308e-301,"3","PDLIM3"
"GPX31",6.64497007898364e-305,0.257828092822457,0.331,0.14,1.51000300074824e-300,"3","GPX3"
"TUBA1B",7.91991974614838e-305,0.463374247784104,0.981,0.951,1.79972256311476e-300,"3","TUBA1B"
"CKB2",3.62099373941593e-302,0.515098926780367,0.603,0.374,8.22834617344877e-298,"3","CKB"
"ARHGEF7",1.72930679280227e-298,0.40396652445294,0.383,0.193,3.92967675596389e-294,"3","ARHGEF7"
"MT-CO31",1.02786496219109e-295,0.341411745357786,1,1,2.33572034008304e-291,"3","MT-CO3"
"ARPC5",1.23117785754706e-295,0.583097409839829,0.681,0.573,2.79772856348995e-291,"3","ARPC5"
"FXYD6",9.9459366251564e-295,0.296574984535033,0.267,0.103,2.26011463870054e-290,"3","FXYD6"
"GGT51",6.53018726965445e-294,0.48696697316565,0.516,0.301,1.48391975515628e-289,"3","GGT5"
"CYCS1",2.50112875210338e-293,1.38492452171007,0.858,0.765,5.68356497627971e-289,"3","CYCS"
"WTIP",1.89321445316086e-292,0.391408055014125,0.27,0.11,4.30214052336274e-288,"3","WTIP"
"ROCK2",1.37920275915501e-289,0.462864713459769,0.518,0.322,3.13410034990385e-285,"3","ROCK2"
"ZFP36L1",6.29786024222617e-286,0.477277693463936,0.984,0.944,1.43112576144348e-281,"3","ZFP36L1"
"SLFN11",4.74144538113374e-282,0.527288048343937,0.348,0.171,1.07744604840883e-277,"3","SLFN11"
"PPP1R15A",1.15285938084085e-280,0.511012847921823,0.982,0.96,2.61975765702274e-276,"3","PPP1R15A"
"OLFML2B1",1.70684858442399e-280,0.37387583115045,0.368,0.174,3.87864272324508e-276,"3","OLFML2B"
"RHOB",6.65838990970199e-276,0.766430406268294,0.77,0.655,1.51305252308068e-271,"3","RHOB"
"BCL6",7.78658838664612e-266,0.503031078960077,0.465,0.285,1.76942434498146e-261,"3","BCL6"
"CAVIN11",1.4637670586496e-262,0.426412377308611,0.908,0.789,3.32626426407536e-258,"3","CAVIN1"
"PAWR1",1.76268210592605e-262,0.400769401334146,0.443,0.251,4.00551881750636e-258,"3","PAWR"
"H3F3B1",2.36763293349024e-262,0.353387168845451,1,0.999,5.38020907806323e-258,"3","H3F3B"
"HEXIM1",2.68683391751577e-262,0.594569394588954,0.697,0.558,6.10556139416284e-258,"3","HEXIM1"
"GAPDH1",3.25948254249427e-261,0.360636257521993,1,0.997,7.40684812956397e-257,"3","GAPDH"
"FAU1",3.41683519497133e-259,0.273351337616017,1,1,7.76441629705285e-255,"3","FAU"
"EHD2",7.05120673276024e-259,0.438515742564587,0.432,0.253,1.60231621795244e-254,"3","EHD2"
"MYH91",6.44209898457576e-257,0.443379458637107,0.656,0.479,1.463902573255e-252,"3","MYH9"
"RPS161",6.25951173556086e-255,0.287942290996345,1,1,1.42241144678885e-250,"3","RPS16"
"MGST31",2.87278807202664e-252,0.450422473425457,0.916,0.887,6.52812361487333e-248,"3","MGST3"
"GADD45B",9.99173625647218e-252,0.845751618652607,0.973,0.944,2.27052214692074e-247,"3","GADD45B"
"ARID5A1",1.11903634138073e-249,0.388923818263219,0.441,0.249,2.54289818215358e-245,"3","ARID5A"
"ARHGAP1",1.12034561824521e-248,0.346236461451157,0.338,0.169,2.54587338290042e-244,"3","ARHGAP1"
"DKK31",4.38288410819754e-243,0.286417830417622,0.356,0.174,9.95966584746809e-239,"3","DKK3"
"SH3PXD2A1",3.03975821449209e-242,0.423934936527992,0.456,0.27,6.90754656661182e-238,"3","SH3PXD2A"
"RASD11",4.01820123089185e-239,0.711471753318232,0.586,0.402,9.13096047707863e-235,"3","RASD1"
"MSRB3",4.91511928806123e-238,0.39610541804548,0.366,0.197,1.11691170701903e-233,"3","MSRB3"
"VEGFA",4.16282875308475e-237,0.466259416920662,0.531,0.344,9.45961205850979e-233,"3","VEGFA"
"HNRNPA11",1.27253772719828e-236,0.347096854466378,0.99,0.967,2.89171473128537e-232,"3","HNRNPA1"
"SOCS31",2.4222768777975e-236,0.345048832999981,0.892,0.734,5.50438197710703e-232,"3","SOCS3"
"UGCG1",1.72426053138718e-235,0.558985144168357,0.61,0.459,3.91820963152422e-231,"3","UGCG"
"EPHX11",1.96850021471529e-235,0.484612607753343,0.545,0.372,4.47321988791903e-231,"3","EPHX1"
"DDR21",2.31453885523444e-234,0.385241340582803,0.446,0.256,5.25955809463473e-230,"3","DDR2"
"SEMA4C",1.5920199967456e-232,0.3114936515458,0.27,0.122,3.6177062406047e-228,"3","SEMA4C"
"MT-ND1",1.30100872146359e-223,0.326764936163141,1,1,2.95641221865387e-219,"3","MT-ND1"
"ATP5MC2",2.03433565859494e-222,0.369919660248064,0.909,0.889,4.62282435059113e-218,"3","ATP5MC2"
"STOM1",3.009088690569e-215,0.355667932284263,0.76,0.593,6.837853140449e-211,"3","STOM"
"SKP1",2.01503916301306e-212,0.343566866454011,0.905,0.874,4.57897499403087e-208,"3","SKP1"
"IFITM11",2.10332286905411e-212,0.455009417979956,0.641,0.469,4.77959088763856e-208,"3","IFITM1"
"MGLL1",1.00906235444248e-206,0.313005775860902,0.525,0.326,2.2929932942351e-202,"3","MGLL"
"MT1E1",1.06858068225165e-205,0.456784031694476,0.495,0.306,2.42824274234864e-201,"3","MT1E"
"SLC25A31",1.94246947937705e-203,0.32857874028297,0.952,0.927,4.4140676449364e-199,"3","SLC25A3"
"CBX6",7.33855685641113e-202,0.313198233737614,0.349,0.193,1.66761366005086e-197,"3","CBX6"
"STAT31",1.83384594392088e-199,0.43605714505105,0.772,0.673,4.16723152296581e-195,"3","STAT3"
"NMD3",7.81074238897718e-199,0.355796078813545,0.34,0.19,1.77491310047117e-194,"3","NMD3"
"IL61",9.25931477425894e-198,1.16319872167428,0.484,0.331,2.1040866893026e-193,"3","IL6"
"FUS",8.29855093149935e-197,0.376345290242063,0.91,0.866,1.88576271367391e-192,"3","FUS"
"GDF11",8.44183883522186e-197,0.284348294745351,0.252,0.118,1.91832345691582e-192,"3","GDF11"
"SRSF3",1.45825359497361e-195,0.36036336375231,0.93,0.887,3.31373546921804e-191,"3","SRSF3"
"CIRBP1",1.07143930793759e-194,0.3236777460045,0.933,0.904,2.43473868335738e-190,"3","CIRBP"
"UBB1",1.21147578458873e-191,0.283269313208712,0.999,0.993,2.75295757289942e-187,"3","UBB"
"NAP1L1",8.35612648244852e-191,0.348820977847755,0.867,0.819,1.8988461818716e-186,"3","NAP1L1"
"PRKAR1A",6.66418079987091e-189,0.503381090230775,0.596,0.477,1.51436844496267e-184,"3","PRKAR1A"
"IRF1",3.23993373468968e-188,0.569993222789418,0.863,0.783,7.36242541870882e-184,"3","IRF1"
"RAB311",2.931388917807e-187,0.291635914988548,0.34,0.185,6.66128817682463e-183,"3","RAB31"
"ARHGAP291",4.83062978829993e-185,0.321180135085221,0.569,0.378,1.09771231309328e-180,"3","ARHGAP29"
"MYL6",6.98155302740013e-184,0.435145567788172,0.998,0.997,1.58648810994641e-179,"3","MYL6"
"OSMR",1.14266727409357e-181,0.303061096107236,0.303,0.161,2.59659711365022e-177,"3","OSMR"
"ASAH1",6.00575727516867e-179,0.405424584216077,0.502,0.363,1.36474828320933e-174,"3","ASAH1"
"TFPI1",1.60035350802816e-178,0.480489437205399,0.577,0.433,3.6366433116432e-174,"3","TFPI"
"NBEAL1",1.60589138772631e-178,0.365494253959648,0.379,0.234,3.64922758946927e-174,"3","NBEAL1"
"LDHA",3.02969088078086e-175,0.452706527440756,0.977,0.961,6.88466955748643e-171,"3","LDHA"
"TPM4",6.57955292205106e-175,0.442419422023885,0.822,0.762,1.49513760600688e-170,"3","TPM4"
"HSPA21",5.9305501650934e-173,0.440688596102914,0.585,0.442,1.34765821951582e-168,"3","HSPA2"
"JUNB1",6.48778400225776e-172,0.521333957577077,0.988,0.978,1.47428403667305e-167,"3","JUNB"
"SLC25A61",1.0240203628666e-171,0.302418376089013,0.958,0.938,2.32698387257806e-167,"3","SLC25A6"
"EPB41L21",7.31401485744631e-170,0.324760284324423,0.446,0.286,1.6620367362061e-165,"3","EPB41L2"
"TPI11",1.06781360015981e-169,0.329034225820677,0.911,0.88,2.42649962500314e-165,"3","TPI1"
"EIF51",1.29835265767118e-168,0.383546807967559,0.937,0.916,2.95037657929198e-164,"3","EIF5"
"NUCKS11",1.52335757290854e-165,0.335008596827729,0.846,0.792,3.46167774867737e-161,"3","NUCKS1"
"DUSP141",1.3234973866552e-162,0.443995849409188,0.403,0.263,3.00751546143527e-158,"3","DUSP14"
"PDLIM7",1.79354001035014e-162,0.287771179241129,0.339,0.196,4.07564031951966e-158,"3","PDLIM7"
"MAP1LC3A",2.48293233904305e-161,0.349552708631076,0.447,0.303,5.64221544724143e-157,"3","MAP1LC3A"
"BRD2",3.65219150283734e-159,0.422988755944436,0.885,0.835,8.29923997104756e-155,"3","BRD2"
"CNN31",1.05854097583391e-158,0.330896982491745,0.728,0.601,2.40542851348498e-154,"3","CNN3"
"ZFAS11",4.18212781723906e-158,0.338824431705274,0.985,0.963,9.50346725189405e-154,"3","ZFAS1"
"MYC1",5.71015554477873e-158,0.505352934580813,0.787,0.685,1.29757574599552e-153,"3","MYC"
"DYNLL11",2.2507005724334e-157,0.338444254094449,0.988,0.973,5.11449198079765e-153,"3","DYNLL1"
"RAP2A",2.20001584114931e-156,0.283250810724913,0.311,0.179,4.9993159974277e-152,"3","RAP2A"
"DLC11",1.40091607218895e-155,0.310858226175337,0.549,0.387,3.18344168244216e-151,"3","DLC1"
"FOSL21",2.22521451790632e-152,0.416346435854702,0.624,0.518,5.05657747049032e-148,"3","FOSL2"
"GLA",1.55053926322494e-149,0.8335841699466,0.449,0.327,3.52344542175235e-145,"3","GLA"
"C9orf31",2.57844255865885e-149,0.386128293124259,0.573,0.441,5.85925287029637e-145,"3","C9orf3"
"GLIS21",3.29584101098425e-149,0.280230934811089,0.272,0.146,7.48946911336061e-145,"3","GLIS2"
"CAVIN31",4.67413472138495e-148,0.440555701866988,0.635,0.521,1.06215037408752e-143,"3","CAVIN3"
"CDC42EP4",4.97159541076014e-147,0.371115177217188,0.437,0.303,1.12974534114113e-142,"3","CDC42EP4"
"UQCRB",1.20571524087937e-145,0.29103381466192,0.935,0.931,2.73986731337427e-141,"3","UQCRB"
"CCDC31",3.69485855649604e-145,0.409282701604607,0.326,0.201,8.3961965837816e-141,"3","CCDC3"
"FERMT2",6.41968299342747e-145,0.321042445294437,0.597,0.458,1.45880876342646e-140,"3","FERMT2"
"TOB11",2.35632042842631e-140,0.38003537344964,0.629,0.518,5.35450254155595e-136,"3","TOB1"
"CAV21",7.58314218044523e-140,0.328612255442244,0.553,0.415,1.72319322908437e-135,"3","CAV2"
"RHOBTB31",6.36063397359587e-139,0.334290355006486,0.378,0.241,1.44539046415992e-134,"3","RHOBTB3"
"FHL11",2.52628206805508e-138,0.402955178233442,0.453,0.307,5.74072337144837e-134,"3","FHL1"
"FBXO321",3.83054864933188e-138,0.301869478156777,0.286,0.162,8.70453875074176e-134,"3","FBXO32"
"RRAS1",6.76602587632417e-138,0.341461118977167,0.453,0.32,1.5375117201359e-133,"3","RRAS"
"EIF1B",9.93315470253361e-138,0.454473578906748,0.749,0.703,2.25721007460374e-133,"3","EIF1B"
"SEPHS2",1.74597393404013e-137,0.499370118395794,0.458,0.337,3.96755116771278e-133,"3","SEPHS2"
"MYADM1",1.20551029149003e-136,0.329829294339709,0.595,0.461,2.73940158638194e-132,"3","MYADM"
"PHLDB11",1.33856335958153e-135,0.252362411145654,0.34,0.207,3.04175137831308e-131,"3","PHLDB1"
"VMP1",2.14258583786977e-135,0.426136444383216,0.727,0.663,4.86881205797528e-131,"3","VMP1"
"NR3C1",4.36916611784061e-135,0.359630012692034,0.559,0.442,9.928493086181e-131,"3","NR3C1"
"ATP5F1B1",2.68574291211883e-134,0.312479185789196,0.803,0.773,6.10308219349884e-130,"3","ATP5F1B"
"MIDN1",8.42563658203845e-132,0.412707731568343,0.77,0.704,1.91464165690242e-127,"3","MIDN"
"SPTSSA1",5.32281401822209e-131,0.337776082836031,0.528,0.408,1.20955625750079e-126,"3","SPTSSA"
